price,bedrooms,beds,cleaning_fee,guests_included,maximum_nights,minimum_nights,property_type,room_type,review_scores,street,country,country_code,availability_30,availability_60,availability_90,availability_365,latitude,longitude
48,1,1,30,1,30,7,Apartment,Private room,94,"New York, NY, United States",United States,US,30,60,90,365,40.83307,-73.93957
80,1,1,15,2,1125,2,Apartment,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,29,50,55,216,41.15171,-8.67643
761,2,2,250,3,1125,2,Apartment,Entire home/apt,98,"Tai Hang (Causeway Bay), Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.27928,114.19243
60,1,1,80,2,330,31,Apartment,Entire home/apt,65,"Barcelona, Catalonia, Spain",Spain,ES,23,53,83,358,41.40462,2.15884
100,1,1,0,1,1125,7,Apartment,Private room,0,"Mecidiyekoy, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.06422,28.99911
125,1,1,75,2,365,2,Apartment,Entire home/apt,94,"Brooklyn, NY, United States",United States,US,30,53,70,345,40.68174,-73.91365
499,4,7,175,5,1125,2,House,Entire home/apt,97,"Brooklyn, NY, United States",United States,US,14,21,36,245,40.68675,-73.97713
267,1,1,150,2,1125,1,Apartment,Private room,90,"Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,HK,17,47,77,348,22.2982,114.17366
79,1,1,80,1,1125,2,Apartment,Entire home/apt,93,"Brooklyn, NY, United States",United States,US,4,10,20,270,40.68683,-73.92922
55,1,1,30,1,1125,1,Apartment,Entire home/apt,92,"Montréal, Québec, Canada",Canada,CA,0,9,30,143,45.51028,-73.57179
60,1,1,5,1,1125,2,Apartment,Private room,100,"Queens, NY, United States",United States,US,0,0,0,0,40.71112,-73.91932
90,1,1,85,2,3,2,Apartment,Entire home/apt,98,"Queens, NY, United States",United States,US,0,0,0,0,40.76964,-73.92117
150,1,2,90,2,1125,2,Guest suite,Entire home/apt,96,"Kailua-Kona, HI, United States",United States,US,0,3,3,3,19.67155,-155.9943
55,3,4,80,1,1125,31,Apartment,Entire home/apt,93,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,36,41.37903,2.17877
133,1,1,150,1,365,30,Apartment,Entire home/apt,80,"New York, NY, United States",United States,US,5,35,65,340,40.78465,-73.95735
65,1,1,0,1,1125,1,Apartment,Private room,0,"Queens, NY, United States",United States,US,0,0,0,0,40.76485,-73.93959
100,1,3,0,6,30,1,Guesthouse,Entire home/apt,98,"Volcano, HI, United States",United States,US,9,30,55,133,19.43327,-155.22212
250,1,1,160,3,89,3,Apartment,Entire home/apt,93,"Rio, Rio de Janeiro, Brazil",Brazil,BR,0,6,36,311,-22.98412694,-43.22855619
25,1,1,10,1,1125,1,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,0,41.39796,2.16126
35,1,1,0,1,45,5,Condominium,Entire home/apt,70,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.55264,-73.60386
105,1,1,0,1,1125,1,Apartment,Private room,98,"Brooklyn, NY, United States",United States,US,30,60,90,365,40.72804,-73.95646
550,1,1,100,1,1125,2,Apartment,Entire home/apt,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.28491,114.13508
548,2,2,99,1,365,2,Apartment,Entire home/apt,100,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,4,4,4,214,-22.98655049,-43.23045779
246,1,1,180,1,1125,1,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.94179984,-43.1795802
903,1,1,0,1,1125,3,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.28515,114.15037
179,1,1,100,1,15,3,Loft,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,27,57,87,362,-22.92654174,-43.17845498
90,4,4,60,6,1125,1,Apartment,Entire home/apt,84,"Barcelona, Catalunya, Spain",Spain,ES,2,10,28,223,41.37587,2.15375
30,1,1,20,1,730,30,Apartment,Private room,88,"Montreal, QC, Canada",Canada,CA,0,0,0,193,45.52572,-73.58677
225,2,4,0,1,1125,2,Apartment,Entire home/apt,97,"Brooklyn, NY, United States",United States,US,29,42,62,138,40.70998,-73.94854
112,1,2,131,1,360,3,Apartment,Entire home/apt,97,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,2,6,16,135,-22.91063853,-43.18273635
1000,2,2,0,1,1125,1,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.97052393,-43.39842206
200,2,2,156,1,1125,1,Condominium,Entire home/apt,94,"Kihei, HI, United States",United States,US,4,27,57,305,20.73013,-156.44917
34,1,1,19,2,1125,2,Apartment,Entire home/apt,94,"Porto, Porto, Portugal",Portugal,PT,4,4,10,183,41.14464,-8.61181
85,1,1,50,2,50,2,Apartment,Entire home/apt,87,"Brooklyn, NY, United States",United States,US,7,14,33,33,40.70186,-73.92745
60,1,1,0,1,179,179,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,30,60,90,180,45.5993,-73.55486
250,3,3,100,1,1125,5,Other,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,252,-22.98072209,-43.18908544
55,1,1,0,1,1125,2,House,Private room,100,"Bondi Beach, NSW, Australia",Australia,AU,0,0,0,0,-33.89172,151.26826
124,2,2,20,1,1125,1,Apartment,Entire home/apt,0,"Harris Park, NSW, Australia",Australia,AU,0,0,0,0,-33.81861,151.00818
42,1,2,0,1,365,1,Apartment,Private room,0,"Göztepe, İstanbul, Turkey",Turkey,TR,28,58,88,88,40.97602,29.06318
52,1,1,25,2,10,2,House,Private room,99,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,2,27,45,109,-22.93691871,-43.19177328
150,1,1,75,1,365,30,Apartment,Entire home/apt,90,"Brooklyn, NY, United States",United States,US,0,0,1,219,40.69263,-73.99438
38,1,1,50,1,1125,1,Apartment,Private room,90,"Brooklyn , NY, United States",United States,US,14,15,15,15,40.672,-73.94247
142,1,1,100,1,1125,1,House,Private room,0,"Rio de janeiro, Rio de janeiro, Brazil",Brazil,BR,30,60,90,365,-22.89369869,-43.30213631
40,1,1,10,1,1125,1,Apartment,Private room,90,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,180,41.39142,2.183
1492,3,4,942,1,1124,2,Apartment,Entire home/apt,83,"Causeway Bay, Hong Kong",Hong Kong,HK,12,29,59,293,22.27878,114.18445
502,1,1,100,1,365,1,Apartment,Entire home/apt,92,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,4,8,33,117,22.30039,114.17308
171,2,2,0,4,7,2,Townhouse,Private room,100,"Darlington, NSW, Australia",Australia,AU,0,0,0,0,-33.88848,151.1965
691,1,1,180,1,1125,4,Apartment,Entire home/apt,87,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,0,0,0,0,22.29937,114.17546
150,1,2,45,1,1125,6,Apartment,Entire home/apt,80,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.54904,-73.5824
158,1,1,26,1,1125,1,Apartment,Private room,100,"Istanbul, İstanbul, Turkey",Turkey,TR,27,57,87,267,41.05766,28.98327
650,4,4,0,1,1125,1,House,Entire home/apt,0,"Woolloomooloo, NSW, Australia",Australia,AU,0,0,0,0,-33.86943,151.21842
65,1,1,0,1,1125,1,Apartment,Private room,96,"Queens, NY, United States",United States,US,0,0,0,0,40.76079,-73.93215
240,2,3,175,1,1125,5,Condominium,Entire home/apt,99,"Kihei, HI, United States",United States,US,2,6,8,143,20.69735,-156.4409
306,2,2,0,1,90,2,Apartment,Private room,91,"Mongkok, Kowloon, Hong Kong",Hong Kong,HK,13,43,73,95,22.31463,114.16885
90,1,1,0,1,1125,1,Apartment,Entire home/apt,87,"Beyoğlu, Istanbul, Turkey",Turkey,TR,14,35,65,340,41.03746,28.97483
120,3,3,0,1,1125,3,Apartment,Entire home/apt,93,"Vila Nova de Gaia, Porto, Portugal",Portugal,PT,0,0,0,45,41.13534,-8.60605
269,1,1,0,1,1125,1,Apartment,Entire home/apt,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.0344,28.98378
1000,5,5,400,1,1125,1,Condominium,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,26,56,86,361,-22.98369163,-43.38281341
79,2,2,0,1,2,2,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.49665,-73.55863
90,2,2,30,2,1125,1,Apartment,Entire home/apt,92,"Montréal, Québec, Canada",Canada,CA,25,53,80,155,45.51702,-73.57981
165,1,1,35,1,3,1,Apartment,Entire home/apt,0,"Waterloo, NSW, Australia",Australia,AU,7,29,41,154,-33.90087,151.21181
250,2,2,150,4,1125,4,Apartment,Entire home/apt,94,"New York, NY, United States",United States,US,11,14,25,80,40.72182,-73.99449
548,1,1,100,1,1125,5,Serviced apartment,Entire home/apt,100,"Rio de Janeiro, RJ, Brazil",Brazil,BR,19,49,79,354,-23.03064777,-43.47716331
75,1,2,55,4,1125,3,Apartment,Entire home/apt,99,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.5221,-73.58715
115,2,4,0,1,1125,1,Apartment,Entire home/apt,94,"Montréal, QC, Canada",Canada,CA,0,0,0,145,45.54566,-73.59462
139,1,1,90,1,180,3,Condominium,Entire home/apt,88,"Kapaa, HI, United States",United States,US,9,30,49,289,22.05273,-159.32835
58,2,3,60,2,1125,1,Apartment,Entire home/apt,88,"Barcelona, Catalonia, Spain",Spain,ES,2,16,41,316,41.39922,2.15761
317,1,2,0,1,1125,2,House,Private room,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,29,59,89,364,-22.95295958,-43.19254931
242,1,1,107,1,1125,5,Chalet,Entire home/apt,0,"Bondi, NSW, Australia",Australia,AU,0,0,0,0,-33.89605,151.26907
75,1,4,0,2,1125,3,Apartment,Entire home/apt,96,"Porto, Portugal",Portugal,PT,17,47,77,352,41.1455,-8.63001
151,1,1,20,1,30,2,Apartment,Entire home/apt,100,"Newport Beach, NSW, Australia",Australia,AU,0,0,0,0,-33.662,151.32223
345,3,5,0,1,30,4,Condominium,Entire home/apt,98,"Wailea-Makena, HI, United States",United States,US,5,11,17,158,20.69055,-156.43546
209,1,4,180,2,30,2,Apartment,Entire home/apt,92,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-23.00879164,-43.36453026
53,1,1,0,1,1125,1,Apartment,Private room,0,"Pyrmont, NSW, Australia",Australia,AU,0,0,0,0,-33.87351,151.1943
85,1,1,0,1,1125,2,House,Private room,100,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.67549,-73.98057
68,1,1,25,2,1125,2,Condominium,Entire home/apt,98,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.5084,-73.57711
108,1,1,99,1,1125,1,Condominium,Private room,98,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,22,45,68,343,-23.01165714,-43.3280992
399,2,3,0,1,25,5,House,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.9388103,-43.35604375
131,2,3,260,4,1125,2,Apartment,Entire home/apt,97,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,10,39,69,323,-23.02338692,-43.49085155
38,1,1,19,1,40,32,Apartment,Private room,98,"Barcelona, CT, Spain",Spain,ES,28,58,88,88,41.43038,2.17935
30,1,1,0,1,15,2,Apartment,Private room,100,"Pedrouços, Porto District, Portugal",Portugal,PT,23,53,83,358,41.18877,-8.58364
2499,4,4,200,1,25,15,Apartment,Entire home/apt,0,"Rio de Janeiro, RJ, Brazil",Brazil,BR,27,57,87,362,-23.01591072,-43.45405771
155,2,3,30,2,1125,1,Apartment,Entire home/apt,98,"Barcelona, Catalunya, Spain",Spain,ES,8,18,35,217,41.39137,2.17434
50,1,1,0,1,1125,2,Apartment,Entire home/apt,100,"Porto, Porto, Portugal",Portugal,PT,28,58,86,233,41.14543,-8.60033
246,1,3,157,1,365,1,Condominium,Entire home/apt,94,"Koloa, HI, United States",United States,US,15,41,64,337,21.87821,-159.46122
314,1,1,157,1,1125,8,Apartment,Private room,0,"HK, Hong Kong",Hong Kong,HK,0,0,0,0,22.38087,113.99074
399,3,4,150,1,1125,1,Apartment,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.98217661,-43.20731407
47,1,1,0,1,1125,1,Apartment,Private room,0,"Şişli, İstanbul, Turkey",Turkey,TR,0,0,0,0,41.04747,28.97895
298,2,3,350,1,30,15,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,28,58,88,178,-23.00405988,-43.34951833
65,2,2,0,1,30,2,House,Entire home/apt,96,"Vila Nova de Gaia, Porto District, Portugal",Portugal,PT,0,0,0,0,41.13469,-8.60906
502,1,1,0,1,1125,1,Apartment,Shared room,0,"Hong Kong, New Territories, Hong Kong",Hong Kong,HK,0,0,0,0,22.40435,113.9801
87,3,4,75,3,1100,3,Apartment,Entire home/apt,90,"Barcelona, Catalonia, Spain",Spain,ES,2,5,21,255,41.39932,2.14733
135,1,1,75,2,1125,2,Farm stay,Private room,98,"Hawaii County, HI, United States",United States,US,18,48,78,353,19.9732,-155.22848
125,2,2,40,2,1125,3,House,Entire home/apt,96,"Porto, Porto, Portugal",Portugal,PT,0,0,0,199,41.15292,-8.61302
80,1,1,0,2,30,3,Cabin,Entire home/apt,99,"Mountain View, HI, United States",United States,US,13,36,63,232,19.48649,-155.10302
1600,3,3,0,1,1125,1,Apartment,Entire home/apt,0,"Rio de Janeiro, RJ, Brazil",Brazil,BR,30,60,90,365,-22.98839564,-43.35843702
95,1,1,0,1,20,2,Apartment,Private room,96,"Barcelona, CT, Spain",Spain,ES,29,59,89,364,41.38665,2.12933
40,1,1,0,1,1125,1,Apartment,Private room,95,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.51891,-73.55889
199,3,5,20,4,1124,4,Apartment,Entire home/apt,97,"Barcelona, Spain",Spain,ES,5,15,28,222,41.39726,2.16963
239,1,1,200,2,1125,2,Loft,Private room,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.89507855,-43.34708354
351,2,3,199,1,1125,3,Apartment,Entire home/apt,96,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,21,51,81,356,-22.98414825,-43.19423589
45,1,1,20,1,1125,5,Apartment,Entire home/apt,89,"Porto, Porto, Portugal",Portugal,PT,30,60,90,365,41.14791,-8.61184
70,1,2,20,2,1124,3,Loft,Entire home/apt,100,"Porto, Porto District, Portugal",Portugal,PT,13,33,60,210,41.14364,-8.61628
564,3,7,0,1,1125,1,Serviced apartment,Entire home/apt,94,"Fatih, İstanbul, Turkey",Turkey,TR,12,29,53,328,41.00755,28.97218
225,3,3,200,7,1125,5,Apartment,Entire home/apt,99,"Tamarama, NSW, Australia",Australia,AU,0,0,0,0,-33.89741,151.26982
255,3,5,90,4,60,3,Apartment,Entire home/apt,96,"Barcelona, Catalonia, Spain",Spain,ES,1,3,9,129,41.39416,2.16365
132,1,1,0,1,1125,3,Apartment,Private room,0,"Şişli, İstanbul, Turkey",Turkey,TR,30,60,90,90,41.04478,28.98542
171,2,2,200,1,120,4,Condominium,Entire home/apt,90,"Sydney, NSW, Australia",Australia,AU,0,0,0,0,-33.89333,151.25656
139,1,1,40,2,1125,2,Apartment,Entire home/apt,96,"Bondi Beach, NSW, Australia",Australia,AU,0,18,25,25,-33.88875,151.27247
42,1,1,0,1,1125,1,Apartment,Private room,0,"Kadıköy, İstanbul, Turkey",Turkey,TR,0,0,0,0,40.99743,29.02769
69,1,1,79,1,1125,1,Apartment,Entire home/apt,84,"Honolulu, HI, United States",United States,US,20,47,71,346,21.27567,-157.82262
94,1,1,69,1,1125,1,Apartment,Entire home/apt,94,"Honolulu, HI, United States",United States,US,12,32,55,313,21.27551,-157.82302
30,2,2,0,1,21,5,Apartment,Entire home/apt,90,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.48979,-73.58022
264,1,1,0,1,1125,1,Loft,Private room,0,"Fatih, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.00164,28.93254
385,1,1,0,1,1125,1,Boutique hotel,Private room,0,"Fatih, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.00733,28.98026
59,2,4,50,2,45,3,Apartment,Entire home/apt,92,"Barcelona, Catalonia, Spain",Spain,ES,1,1,3,68,41.40995,2.17502
322,1,2,0,2,40,1,Apartment,Entire home/apt,86,"Istanbul, Istanbul, Turkey",Turkey,TR,12,41,65,338,41.03652,28.98247
80,1,1,30,2,1125,2,Apartment,Private room,95,"Waimea, HI, United States",United States,US,19,45,75,75,20.03697,-155.62344
349,1,2,0,1,7,3,Condominium,Entire home/apt,100,"Honolulu, HI, United States",United States,US,16,40,70,250,21.28172,-157.83818
746,1,4,242,4,1125,2,Apartment,Entire home/apt,80,"Barra da Tijuca - Rio de Janeiro, RJ, Brazil",Brazil,BR,0,0,0,0,-23.01558514,-43.30252918
589,1,2,0,1,1125,2,Apartment,Private room,99,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,20,22.26824,114.18542
165,2,2,60,2,730,2,Apartment,Entire home/apt,99,"Brooklyn, NY, United States",United States,US,0,0,0,65,40.67644,-73.98082
287,1,2,0,1,1125,30,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,180,-22.95565764,-43.20086736
1201,3,2,0,1,30,15,Apartment,Entire home/apt,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,180,-22.92176304,-43.24013085
70,1,2,16,2,1125,3,Apartment,Entire home/apt,93,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.62883,-73.94586
200,1,2,50,1,1125,3,Boat,Entire home/apt,0,"Vila Nova de Gaia, Porto, Portugal",Portugal,PT,30,60,90,365,41.14143,-8.65161
45,2,4,25,2,1125,2,Apartment,Entire home/apt,98,"Porto, Porto, Portugal",Portugal,PT,16,34,50,249,41.15757,-8.59399
595,2,4,0,1,1125,5,Serviced apartment,Entire home/apt,100,"Lahaina, HI, United States",United States,US,23,53,83,358,20.93646,-156.69236
135,3,3,124,1,1125,2,Condominium,Private room,88,"Honolulu, HI, United States",United States,US,13,18,35,301,21.28133,-157.82776
148,2,2,0,1,1125,180,Apartment,Entire home/apt,0,"Istanbul, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.06309,28.9985
35,1,1,25,2,1125,2,Apartment,Entire home/apt,93,"Porto, Porto, Portugal",Portugal,PT,0,13,28,196,41.16087,-8.6311
221,2,2,0,1,1125,2,Loft,Entire home/apt,86,"Cihangir-Beyoglu , İstanbul, Turkey",Turkey,TR,3,21,45,320,41.03154,28.98381
250,2,3,185,1,1125,4,Condominium,Entire home/apt,89,"Kihei, HI, United States",United States,US,2,10,23,131,20.71322,-156.44365
595,2,4,0,1,1125,5,Serviced apartment,Entire home/apt,98,"Lahaina, HI, United States",United States,US,23,53,83,358,20.93792,-156.6917
101,2,2,70,1,1125,2,Apartment,Private room,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,7,10,32,155,-22.95162577,-43.17521426
125,1,1,150,2,60,3,Condominium,Entire home/apt,94,"Kihei, HI, United States",United States,US,0,0,5,59,20.70799,-156.44392
90,2,1,0,1,1125,5,Apartment,Private room,0,"Üsküdar, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.03087,29.01992
475,3,4,119,4,1125,1,Apartment,Entire home/apt,97,"Beyoğlu, İstanbul, Turkey",Turkey,TR,11,20,39,259,41.03832,28.98224
679,1,1,0,1,1125,3,Apartment,Entire home/apt,80,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.98352041,-43.20235589
42,1,1,0,1,1125,1,Apartment,Entire home/apt,86,"Montréal, Québec, Canada",Canada,CA,0,0,0,0,45.51424,-73.56526
80,1,1,50,1,1125,3,House,Private room,99,"Redfern, NSW, Australia",Australia,AU,1,5,30,290,-33.89373,151.21378
